##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q49         CACM-3198         59        N         0.00         0.000000
Q49         CACM-3201         60        N         0.00         0.000000
Q49         CACM-3202         61        N         0.00         0.000000
Q49         CACM-3164         62        N         0.00         0.000000
Q49         CACM-3167         63        N         0.00         0.000000
Q49         CACM-3170         64        N         0.00         0.000000
Q49         CACM-3174         65        N         0.00         0.000000
Q49         CACM-3175         66        N         0.00         0.000000
Q49         CACM-3179         67        N         0.00         0.000000
Q49         CACM-3180         68        N         0.00         0.000000
Q49         CACM-3184         69        N         0.00         0.000000
Q49         CACM-3190         70        N         0.00         0.000000
Q49         CACM-3195         71        N         0.00         0.000000
Q49         CACM-3198         72        N         0.00         0.000000
Q49         CACM-3199         73        N         0.00         0.000000
Q49         CACM-3201         74        N         0.00         0.000000
Q49         CACM-3202         75        N         0.00         0.000000
Q49         CACM-3204         76        N         0.00         0.000000
Q49         CACM-3162         77        N         0.00         0.000000
Q49         CACM-3163         78        N         0.00         0.000000
Q49         CACM-3185         79        N         0.00         0.000000
Q49         CACM-3192         80        N         0.00         0.000000
Q49         CACM-3195         81        N         0.00         0.000000
Q49         CACM-3196         82        N         0.00         0.000000
Q49         CACM-3163         83        N         0.00         0.000000
Q49         CACM-3164         84        N         0.00         0.000000
Q49         CACM-3166         85        N         0.00         0.000000
Q49         CACM-3173         86        N         0.00         0.000000
Q49         CACM-3175         87        N         0.00         0.000000
Q49         CACM-3200         88        N         0.00         0.000000
Q49         CACM-3160         89        N         0.00         0.000000
Q49         CACM-3165         90        N         0.00         0.000000
Q49         CACM-3174         91        N         0.00         0.000000
Q49         CACM-3182         92        N         0.00         0.000000
Q49         CACM-3166         93        N         0.00         0.000000
Q49         CACM-3199         94        N         0.00         0.000000
Q49         CACM-3165         95        N         0.00         0.000000
Q49         CACM-3182         96        N         0.00         0.000000
Q49         CACM-3163         97        N         0.00         0.000000
Q49         CACM-3200         98        N         0.00         0.000000
Q49         CACM-3160         99        N         0.00         0.000000
Q49         CACM-3160         100       N         0.00         0.000000


QueryID: Q57
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q57         CACM-3175         1         N         0.00         0.000000
Q57         CACM-3176         2         N         0.00         0.000000
Q57         CACM-3177         3         N         0.00         0.000000
Q57         CACM-3178         4         N         0.00         0.000000
Q57         CACM-3179         5         N         0.00         0.000000
Q57         CACM-3180         6         N         0.00         0.000000
Q57         CACM-3181         7         N         0.00         0.000000
