##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q62         CACM-3154         76        N         0.00         0.000000
Q62         CACM-3156         77        R         0.12         0.012987
Q62         CACM-3156         78        R         0.25         0.025641
Q62         CACM-3156         79        R         0.38         0.037975
Q62         CACM-3157         80        N         0.38         0.037500
Q62         CACM-3157         81        N         0.38         0.037037
Q62         CACM-3144         82        N         0.38         0.036585
Q62         CACM-3144         83        N         0.38         0.036145
Q62         CACM-3145         84        N         0.38         0.035714
Q62         CACM-3145         85        N         0.38         0.035294
Q62         CACM-3146         86        N         0.38         0.034884
Q62         CACM-3139         87        N         0.38         0.034483
Q62         CACM-3139         88        N         0.38         0.034091
Q62         CACM-3140         89        N         0.38         0.033708
Q62         CACM-3140         90        N         0.38         0.033333
Q62         CACM-3141         91        N         0.38         0.032967
Q62         CACM-3141         92        N         0.38         0.032609
Q62         CACM-3142         93        N         0.38         0.032258
Q62         CACM-3142         94        N         0.38         0.031915
Q62         CACM-3142         95        N         0.38         0.031579
Q62         CACM-3143         96        N         0.38         0.031250
Q62         CACM-3143         97        N         0.38         0.030928
Q62         CACM-3138         98        N         0.38         0.030612
Q62         CACM-3138         99        N         0.38         0.030303
Q62         CACM-3137         100       N         0.38         0.030000


QueryID: Q63
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q63         CACM-3176         1         N         0.00         0.000000
Q63         CACM-3176         2         N         0.00         0.000000
Q63         CACM-3177         3         N         0.00         0.000000
Q63         CACM-3177         4         N         0.00         0.000000
Q63         CACM-3179         5         N         0.00         0.000000
Q63         CACM-3180         6         N         0.00         0.000000
Q63         CACM-3181         7         N         0.00         0.000000
Q63         CACM-3182         8         N         0.00         0.000000
Q63         CACM-3182         9         N         0.00         0.000000
Q63         CACM-3183         10        N         0.00         0.000000
Q63         CACM-3184         11        N         0.00         0.000000
Q63         CACM-3185         12        N         0.00         0.000000
Q63         CACM-3187         13        N         0.00         0.000000
Q63         CACM-3188         14        N         0.00         0.000000
Q63         CACM-3189         15        N         0.00         0.000000
Q63         CACM-3190         16        N         0.00         0.000000
Q63         CACM-3191         17        N         0.00         0.000000
Q63         CACM-3192         18        N         0.00         0.000000
Q63         CACM-3193         19        N         0.00         0.000000
Q63         CACM-3193         20        N         0.00         0.000000
Q63         CACM-3194         21        N         0.00         0.000000
Q63         CACM-3195         22        N         0.00         0.000000
Q63         CACM-3196         23        N         0.00         0.000000
Q63         CACM-3197         24        N         0.00         0.000000
